thong attached the shaft of javelin or other missile,amentum
striking,flictus
causing rain,pluvialis
The Kids (constellation),haedus
penalty,multa
Alcanor,Alcanor
Iaera,Iaera
the river Po,Padus
Athesis,Athesis
Quercens,Quercens
Aquicolus,Aquicolus
Tmarus,Tmarus
Haemon,Haemon
the same place,
the same place,eodem
supply,praebeo
call together,
incite,concieo
Antiphates,Antiphates
Theban,
of or from Thebes,Thebanus
cornel cherry tree,
spear shaft,
lance or javelin,cornus
the gullet,
chest,stomachus
lung,
lungs,pulmo
grow warm,tepesco
Merops,Merops
Erymas,Erymas
Aphidnus,Aphidnus
largely,
loudly,magnum
heavy spear wound with combustibles,
fiery dart,phalarica
faithful,fidelis
Baiae,Baiae
pier,
mole,pila
pile together,construo
Prochyt(island),Prochyta
Inarime (island),Inarime
warrior,bellator
shut out,
exclude,
leave uncovered,excludo
uncultivated,rudis
Phaleris,Phaleris
the hinder part of the knee,
hamstring,poples
Gyges,Gyges
carry,
heap on,
obtrude,
say over and over,ingero
Halys,Halys
Alcander,Alcander
Halius,Halius
Noemon,Noemon
Prytanis,Prytanis
Lynceus (name),Lynceus
sword,gladius
ravager,vastator
Clytius,Clytius
Cretheus,Cretheus
unhastened,improperatus
jingling,tinnitus
shake off,discutio
breathe again,
breathe,respiro
that which is forbidden,
prohibition,vetitum
the Alps,Alpes
overflow,inundo
Aetolian,Aetolus
Arpi (town),Arpi
fault,peccatum
untried,intentatus
certainly,
truly,sane
Amathus (name),Amathus
Venilia,Venilia
one contracted for,
bride,pacta
stretch before,
draw,obtendo
flowing away,
perishing,fluxus
adulterer,adulter
altercation,
quarrel,iurgium
become silent,silesco
thing begun or undertaken,
enterprise,exorsum
Asius,Asius
Imbrasides,Imbrasides
of Hicetaeon,Hicetaonius
Castor (name),Castor
Thymbris,Thymbris
Clarus,Clarus
Thaemon,Thaemon
of Lyrnesus,
Lyrnesian,Lyrnesius
Acmon,Acmon
Mnestheus (name),Menestheus
honorable,
decent,honestus
of Oricus or Oricum,Oricius
the turpentine tree,
kind of ebony,terebinthus
Ismarus,Ismarus
reed or cane,
an arrow,calamus
 of noble birth,
noble,
eminent,generosus
Pactolus,Pactolus
of Campania,Campanus
Clusium,Clusium
Cosa,Cosa
quiver,gorytus
600,
600th,sescenti
Populonia,Populonia
Ilv(island),Ilva
300,
300th,trecenti
unexhausted,inexhaustus
prophetic,praesagus
of the Alpheus (river),
Alphean,Alpheus
Pisae (town),Pisae
Astur,Astur
of various colors,versicolor
of Caere,Caeres
Minio,Minio
Pyrgi (place),Pyrgi
Graviscae,Graviscae
Ligurian,Ligus
Cinyrus,Cinyrus
Cupavo,Cupavo
of the swan,olorinus
Cycnus,Cycnus
move forward,
push forward,promoveo
Ocnus,Ocnus
Manto,Manto
Mantu(town),Mantua
4 each,quaterni
500,
500th,quingenti
Benacus,Benacus
Mincius,Mincius
Aulestes,Aulestes
shaggy,
hairy,hispidus
murmur,murmuro
help,subsidium
nightly,noctivagus
Phoebe,Phoebe
Cybele (goddess),Cybele
stand out,emineo
row lightly,
paddle,subremigo
repair,reficio
Strymonian,
of the Strymon (river),Strymonius
crane,grus
comet,cometes
mournfully,lugubre
of the dog–star,
Sirian,Sirius
make sad,contristo
break,perfringo
trust,concredo
faint,langueo
give back murmur,
resound,remurmuro
unhindered,inoffensus
dry ground,siccum
strike,infligo
support,sustento
slip back,
retreat,relabor
knock down,
kill,occido
Theron,Theron
sew,suo
Lichas,Lichas
cut out,exseco
club,clava
Melampus,Melampus
Pharon,Pharon
soft hair,
down,lanugo
Cydon,Cydon
pressing on,stipatus
partly,partim
turn aside,deflecto
beat or strike through,
pierce through,transverbero
Maeon,Maeon
course,
direction,tenor
thigh,femur
bind tightly,
graze,perstringo
hard,
rigid,
strict,rigidus
Dryops,Dryops
from afar,eminus
Ismar(town),Ismara
growth of trees,
grove,
thicket,arbustum
overthrow,diruo
pedestrian,
unmounted,pedester
nature,natura
Lagus,Lagus
take back or out,
recover,recepto
Hisbo,Hisbo
comrade,sodalis
Sthenius,Sthenius
Anchemolus,Anchemolus
of Daucus,Daucius
Larides,Larides
Thymber,Thymber
unseparated,indiscretus
of Evander,
Evandrian,Evandrius
cut,decido
yoked two together,biiugis
Rhoeteus,Rhoeteus
catch thing passing along,
intercept,intercipio
Teuthras,Teuthras
Tyres,Tyres
Ladon,Ladon
Pheres,Pheres
Demodocus,Demodocus
Strymonius,Strymonius
the joining part,
the throat,iugulum
hurled,missilis
Imaon,Imaon
unarmed,inermus
terrify,perterreo
destroy,interimo
undestroyed,imperditus
make compact,addenseo
discordant in sound,
(fig.),discrepo
beholder,spectator
going away,abscessus
savage,trux
leap or spring down,
alight from,desilio
fly to,advolo
near,
within reach,contiguus
irrecoverable,inreparabilis
piercing,penetrabilis
bore or pierce through,perforo
fall completely,
fall down,corruo
stand at,adsisto
give largely,
bestow,largior
Clonus,Clonus
Eurytides,Eurytides
bring up educate,educo
sprinkle the sacred meal upon the victim,
immolate,immolo
Magus,Magus
cunning,
abl. astu,astus
quivering,tremebundus
fly over or above,supervolo
dig down,defodio
trade,
negotiation,commercium
Haemonides,Haemonides
stand over,supersto
memorial of the turning,tropaeum
Anxur,Anxur
perhaps,fortasse
Tarquitus,Tarquitus
an inhabitant of the woods,silvicola
Dryope,Dryope
roll forward or along,provolvo
there,istic
fish,piscis
Antaeus,Antaeus
Lucas,Lucas
of Camerinum (town),Camers
Ausonides,Ausonides
Amyclae,Amyclae
Aegaean,Aegaeon
become warm,intepeo
Niphaeus,Niphaeus
four–yoked,quadriiugis
Lucagus,Lucagus
fury,fervor
the groin,inguen
leap,salio
Daunus,Daunus
present,
immediate,instans
weeping,adlacrimans
words,orsa
make like,
counterfeit,adsimulo
base,
mound,crepido
of Clusium,Clusinus
Osinius,Osinius
leap over,
pass over,transilio
loftily,
on high,sublime
shame,
disgrace,dedecus
Dolichaon,Dolichaon
Latagus,Latagus
Palmus,Palmus
Euanthes,Euanthes
Mimas,Mimas
Theano,Theano
Vesulus,Vesulus
reedy,harundineus
bellow,
rage,infremo
grow angry,irascor
shake off,decutio
Acron,Acron
kind of wild goat,caprea
make bloody,cruento
Orodes,Orodes
throw down/away,abicio
Alcathous,Alcathous
Sacrator,Sacrator
Hydaspes,Hydaspes
Parthenius,Parthenius
Rapo,Rapo
very hard,praedurus
Orses,Orses
of Lycaoni(region),
of or descended from Lycaon,Lycaonius
Ericetes,Ericetes
Agis,Agis
Valerus,Valerus
Thronius,Thronius
Nealces,Nealces
undaunted,imperterritus
vow,voveo
Antores,Antores
call mind,
recall,reminiscor
worthy of mention,
famed,memorandus
bind on,
attach to,
impede,inligo
ploughman,arator
it is raining,pluit
thunder loudly,detono
spin,
weave,neo
that which is bred within,
natural disposition,
genius,indoles
lift from beneath,
uplift,sublevo
make indecent,
soil,turpo
hair,capillus
leaning on or against,acclinis
hanging down,propexus
disfigure,deformo
Rhaebus,Rhaebus
accustom,
accustomed to,consuesco
rough,
hairy,hirsutus
horseman,
ride,equito
with head or face prone downward,cernuus
having common lot,consors
powerful in war,bellipotens
dig or pierce through,perfodio
the first fruits,
first offerings,primitiae
take beforehand,
anticipate,praesumo
Acoetes,Acoetes
equally,aeque
that one should ashamed of,
shameful,pudendus
protection,praesidium
between,
present,intersum
of the arbutus (strawberry-tree),arbuteus
oaken,quernus
spreading over,
covering,obtentus
cast shade upon,
overshadow,
shade,inumbro
something spread out,
couch,stramen
reap,
cut off,demeto
thumb,
big toe,pollex
violet,viola
hyacinth,hyacinthus
cover up,obnubo
Aethon,Aethon
an olive,olea
slight,
repel,
refuse,aspernor
finish,
limit,finio
Drances,Drances
one with whom something is placed in trust,
sequestrpace,sequester
two–winged,
two–edged,bipennis
an ash tree,fraxinus
cart,plaustrum
foreboding,
of omen,praenuntius
separate,
make distinct,discrimino
beat,plango
cautious,
careful,
prudent,cautus
very sweet,perdulcis
beginning,
first lesson,rudimentum
surviving,
remaining alive after death,superstes
untimely,immaturus
cut the throat,
slay,iugulo
the mound where the dead have been burned,
funeral pile,bustum
turn over,
invert,inverto
dig in,
bury,infodio
wealthy,
opulent,praedives
bereft,orbus
make heavy,
aggravate,ingravo
overshadow,
darken,obumbro
outlay,impensa
Argyripa,Argyripa
Garganus,Garganus
draw or bring to,attraho
Caphereus,Caphareus
Proteus (name),Proteus
quite to,ad usque
in exile,exsulo
of Mycenae,
Mycenaean,Mycenaeus
dreadful,horribilis
tearful,lacrimosus
make for,
grasp,appeto
Greece,Graecia
beware,caveo
roaring,fremor
address first,praefor
sit by,
watch over,
resemble,assideo
troublesome,importunus
adopt,
ally,
call aid,adscisco
material,materies
seat,
chair,
chair of state,sella
vain,
weak,futilis
fame,nobilitas
speak low,
mutter,musso
violence,violentia
inviolable,inviolabilis
make solitary,desolo
cheap,vilis
unlamented,infletus
hold at bay,distineo
just as,proinde
eloquence,eloquium
deservedly,merito
Adriatic,Hadriacus
Aufidus,Aufidus
embitter,acerbo
going back,
(fig.),regressus
bite,mordeo
solid ground,solidum
Tolumnius,Tolumnius
good thing,
good,
blessing,bonum
disagreement,dissensus
Padusa,Padusa
talkative,
chirping,loquax
Volusus,Volusus
an infantry unit,
company,manipulus
dig before or in front of,praefodio
matron,matrona
send out steam,
fumigate,
perfume,vaporo
protector,praeses
mare,equa
luxuriant,luxurio
scout,explorator
hollow,convexus
breaking round,
the winding of way in and out,anfractus
fit,accommodus
level surface,planities
retraction,
recantation,receptus
Opis,Opis
Latonia,Latonia
sweetness,
delight,dulcedo
Privernum (town),Privernum
Metabus,Metabus
Casmilla,Casmilla
overflowing,
full,abundans
book,liber
tie or bind round or to,circumligo
fierceness,feritas
of the herd,armentalis
milk into,immulgeo
lip,labrum
swan,olor
virginity,virginitas
not despoiled,
upon,inspoliatus
precisely,numero
cast,
leap,
shot,
reach,iactus
weave over,
cover,obtexo
Tyrrhenus,Tyrrhenus
Aconteus,Aconteus
throw above or over,
overcast,superiacio
suck back,resorbeo
Orsilochus,Orsilochus
impatient (+gen.),
unable tolerate,impatiens
shin,
leg,crus
Iollas,Iollas
Herminius,Herminius
Amazon,Amazon
wearing quiver,pharetratus
unwearied,indefessus
Larina,Larina
Tulla,Tulla
Tarpeia,Tarpeia
Italian women or nymphs,Italides
servant,
attendant,ministra
Thermodon,Thermodon
Hippolyte,Hippolyte
Euneus,Euneus
Liris,Liris
Pagasus,Pagasus
Amastrus,Amastrus
Hippotades,Hippotades
Tereus (name),Tereus
Harpalycus,Harpalycus
Demophoon,Demophoon
Chromis,Chromis
Ornytus,Ornytus
huntsman,venator
fighter,
adjectively,pugnator
rustic weapon having an iron head with projecting hook or blade,sparus
of or belonging woman,
female,
feminine,muliebris
disprove,redarguo
mock,eludo
redouble,congemino
Appenninicola,Appenninicola
Aunus,Aunus
fly away,avolo
hawk,accipiter
disembowel,eviscero
want of spirit,ignavia
facing,
opposite,
against,
opposed (to) (adv. and prep. + acc.),adversus
break off,defringo
fight against,repugno
eagle,aquila
full of windings,
sinuous,sinuosus
sample,
example,exemplum
Maeonidae,Maeonidae
Arruns,Arruns
go around,circumeo
by whatever way,
wherever,quacumque
Chloreus,Chloreus
foreign,peregrinus
of Gortyn(town),
Gortynian,
Cretan,Gortynius
metal helmet,cassis
of linen,carbaseus
nipple,
breast,papilla
stroke back,
fondle,
hide,remulceo
Acca,Acca
beat,
maltreat,mulco
Dercennus,Dercennus
Atinas,Atinas
going on four feet,
galloping,quadrupedus
strike,
stumble,
dash,arieto
surround with rampart,
encamp around,vallo
unappeasable,implacabilis
robber,latro
grow,glisco
one who has deserted,
renegade,desertor
composed,sedatus
warm or hot,recaleo
white,albeo
ally,
receive,adscio
repel,
disprove,refuto
by no means whatever,
not at all,haudquaquam
become sick,aegresco
heal,medeor
within one's power (+ acc.),penes
influence,
bend,
tilt,inclino
redness,rubor
make hot,calefacio
rose,rosa
Idmon,Idmon
Orithyia,Orithyia
go before,
surpass,anteeo
mountain copper,
brass,orichalcum
calling,
summons,vocatus
the myrrh tree,
gum of the myrrh tree,
myrrh,murra
play or practice beforehand,
prepare for,proludo
high,
exalted,elatus
measure,dimetior
flax or hemp,linum
laurel,verbena
armed with the javelin,pilatus
recline,
rest,reclino
Juturna,Iuturna
pour forth,
pour,profundo
pertaining four–horse team,quadriiugus
means of seeing or knowing,
token,specimen
shrine,sacrarium
consecrate,sancio
cut away,
reduce,recido
surpassing,
beautiful,excellens
conceal,obscuro
hissing,stridulus
Gylippus,Gylippus
courageous,
bold,animosus
furnish with bridle,
rein,infreno
frighten forth or away,
put flight,proterreo
of beams,trabalis
an animal offered in sacrifice,
victim,victima
burn round,amburo
Ebusus,Ebusus
vapor,nidor
Podalirius,Podalirius
Alsus,Alsus
overhang,superimmineo
sudden,repens
rub before,
trample upon or down,protero
Thrace,Thraca
wretchedly,miserabile
put under the heel,
trample upon,
mix by trampling,calco
Thamyrus,Thamyrus
Lades,Lades
Imbrasus,Imbrasus
Eumedes,Eumedes
Dolon,Dolon
courier,
spy,speculator
affect,
visit with,afficio
void space,inane
come over or come unexpectedly,supervenio
twist out,
wrench away,extorqueo
measure,metior
Asbytes,Asbytes
Sybaris,Sybaris
plunging,
throwing rider,sternax
Edonic,Edonus
swiftly driven or swiftly running,citatus
lance,lancea
double–plaited,bilix
taste of,
touch,degusto
running forward,procursus
healing,
medical,medicus
aid,subvenio
dittany,dictamnus
youthful,
pubescent,pubes
stalk,caulis
healthy,salubris
ambrosia,ambrosia
juice,sucus
sweet–scented,odorifer
an herb which cured all diseases,
all–heal,panacea
come forth,
come about,provenio
sip,
kiss,delibo
grow up,adolesco
Osiris,Osiris
Arcetius,Arcetius
Epulo,Epulo
woman of masculine spirit,
heroine,virago
Metiscus,Metiscus
the tongue or pole of plow or cart,
wagon,temo
fly through or over,pervolo
swallow (bird),hirundo
food,esca
rapid,incitus
turn one’s self,diverto
Sucro,Sucro
cut off,abscido
Talos,Talos
Tanais (male name),Tanais
Cethegus,Cethegus
Onites,Onites
of Echion,
Echionian,
Theban,Echionius
Peridia,Peridia
bring together,
hire,
rent,conduco
running down,decursus
lay waste,
ravage,
ransack,populor
Murranus,Murranus
tread down,proculco
Hyllus,Hyllus
Cupencus,Cupencus
an over–thrower,eversor
Lyrnesus,Lyrnesus
free from service,immunis
it pleases,
is pleasing (impersonal),libet
waxen,
of wax,cereus
fall,
happen,accido
attack,incesso
tear asunder,discindo
Saces,Saces
flash/strike like lightning,fulmino
join together,
p.,compingo
indicate,significo
hold back,inhibeo
Mt. Athos,Athos
Apennines,Appenninus
Sila,Sila
Taburnus,Taburnus
command,imperito
incline,
go down,vergo
shine brightly,
glitter,resplendeo
Umbrian,Umber
make answer,
echo,responso
ask urgently,
demand,efflagito
threaten,minitor
weave again,
(fig.),retexo
vain,
trivial,ludicer
the wild olive,oleaster
open,
loosen,discludo
Heroes elevated gods after death,Indigetes
swear by,adiuro
greatness,
majesty,maiestas
Megaera,Megaera
incurable,immedicabilis
the dead of night,
late at night,serum
beat violently,everbero
numbness,torpor
agreement,
situation,
status,condicio
cover,contego
lawsuit,
quarrel,lis
languid,languidus
attempt,conatus
fall down,
sink down,succido
pertaining walls,muralis
din,
thunder clap,crepitus
sevenfold,septemplex
ward off (from one's self or others) by earnest prayer,deprecor
